"Date","Downloads","Mod Version"
"2018-03-12 10:48:09.302395","6","v2.3.9"
"2018-03-12 12:00:13.965701","4","v2.3.9"
"2018-03-12 13:02:29.569265","5","v2.3.9"
"2018-03-12 14:10:09.838941","11","v2.2.10"
"2018-03-12 15:25:51.542939","13","v2.3.4"
"2018-03-12 16:33:36.759242","8","v2.3.9"
"2018-03-12 17:36:49.997921","16","v2.3.9"
"2018-03-12 18:41:55.884078","7","v2.3.9"
"2018-03-12 19:56:50.532233","16","v2.3.9"
"2018-03-12 21:12:54.104452","10","v2.3.9"
"2018-03-12 22:12:56.035890","10","v2.3.9"
"2018-03-12 23:18:56.863935","3","v2.3.9"
"2018-03-13 00:19:07.505526","8","v2.3.9"
"2018-03-13 01:25:48.871918","8","v2.3.9"
"2018-03-13 02:37:16.416098","9","v2.3.9"
"2018-03-13 03:58:01.835153","6","v2.3.9"
"2018-03-13 05:39:16.894610","2","v2.3.9"
"2018-03-13 06:43:09.135382","5","v2.3.9"
"2018-03-13 08:38:53.903706","5","v2.3.9"
"2018-03-13 10:05:49.386130","4","v2.3.9"
"2018-03-13 11:09:09.216322","7","v2.3.6"
"2018-03-13 12:21:32.469698","6","v2.3.9"
"2018-03-13 13:21:51.602417","5","v2.3.9"
"2018-03-13 14:29:37.829937","7","v2.3.9"
"2018-03-13 15:37:40.003431","8","v2.3.9"
"2018-03-13 16:46:49.297582","8","v2.3.9"
"2018-03-13 17:51:46.341491","9","v2.3.3"
"2018-03-13 18:54:03.936673","13","v2.3.9"
"2018-03-13 19:59:25.280249","7","v2.3.9"
"2018-03-13 21:07:40.454558","11","v2.3.6"
"2018-03-13 22:50:17.020987","6","v2.3.9"
"2018-03-14 00:02:01.402060","8","v2.3.9"
"2018-03-14 01:06:10.567386","6","v2.3.9"
"2018-03-14 02:26:59.271803","6","v2.3.9"
"2018-03-14 03:34:01.494318","11","v2.3.9"
"2018-03-14 04:47:52.117611","5","v2.3.9"
"2018-03-14 06:09:51.859417","6","v2.3.9"
"2018-03-14 08:07:02.041721","8","v2.2.10"
"2018-03-14 09:33:49.372010","7","v2.3.9"
"2018-03-14 10:46:21.235117","4","v2.3.9"
"2018-03-14 12:02:00.246952","8","v2.3.9"
"2018-03-14 13:10:26.663941","14","v2.3.9"
"2018-03-14 14:21:00.502737","10","v2.3.9"
"2018-03-14 15:46:04.003769","10","v2.3.9"
"2018-03-14 17:01:12.168458","12","v2.3.9"
"2018-03-14 18:13:25.938264","14","v2.3.9"
"2018-03-14 19:29:31.979162","9","v2.3.9"
"2018-03-14 20:35:12.284307","9","v2.3.2"
"2018-03-14 21:41:21.865127","27","v2.3.9"
"2018-03-14 22:41:32.655233","42","v2.3.10"
"2018-03-14 23:42:10.544079","32","v2.3.10"
"2018-03-15 00:42:28.235071","30","v2.3.10"
"2018-03-15 01:42:58.136448","25","v2.3.10"
"2018-03-15 02:45:14.700500","24","v2.3.10"
"2018-03-15 03:50:24.942863","21","v2.3.10"
"2018-03-15 04:52:50.238335","15","v2.3.10"
"2018-03-15 05:55:27.708286","16","v2.3.10"
"2018-03-15 06:55:31.488202","17","v2.3.10"
"2018-03-15 07:59:36.261310","15","v2.3.10"
"2018-03-15 09:01:23.855110","15","v2.3.10"
"2018-03-15 10:05:53.849123","21","v2.3.10"
"2018-03-15 11:24:35.416358","17","v2.3.10"
"2018-03-15 12:25:16.314474","15","v2.3.10"
"2018-03-15 13:26:12.367774","1","v2.3.10"
"2018-03-15 13:26:13.464329","17","v2.3.10"
"2018-03-15 14:32:30.254922","24","v2.3.10"
"2018-03-15 15:38:04.104803","25","v2.3.10"
"2018-03-15 16:41:40.162081","25","v2.3.10"
"2018-03-15 17:45:07.176776","27","v2.3.10"
"2018-03-15 18:50:57.294752","21","v2.3.10"
"2018-03-15 19:59:26.868258","16","v2.3.10"
"2018-03-15 21:02:31.837153","29","v2.3.10"
"2018-03-15 22:15:03.707977","19","v2.3.10"
"2018-03-15 23:16:13.218085","12","v2.2.13"
"2018-03-16 00:35:59.869463","21","v2.3.10"
"2018-03-16 01:40:20.805860","19","v2.3.10"
"2018-03-16 02:40:27.178964","9","v2.3.10"
"2018-03-16 03:47:54.216036","14","v2.3.10"
"2018-03-16 04:52:10.914503","10","v2.3.10"
"2018-03-16 06:03:32.665535","6","v2.3.10"
"2018-03-16 07:45:46.564909","12","v2.3.10"
"2018-03-16 08:46:59.337200","11","v2.3.10"
"2018-03-16 09:50:34.743676","15","v2.3.10"
"2018-03-16 10:50:42.517813","7","v2.3.10"
"2018-03-16 11:52:41.623451","14","v2.3.10"
"2018-03-16 12:53:39.870758","7","v2.3.10"
"2018-03-16 13:55:03.729085","21","v2.3.6"
"2018-03-16 15:02:57.015368","9","v2.3.10"
"2018-03-16 16:10:09.011011","17","v2.3.10"
"2018-03-16 17:13:51.372922","20","v2.3.10"
"2018-03-16 18:15:58.277791","12","v2.3.10"
"2018-03-16 19:19:15.585058","20","v2.3.10"
"2018-03-16 20:20:03.364722","18","v2.3.10"
"2018-03-16 21:22:50.859538","20","v2.3.10"
"2018-03-16 22:30:54.584638","13","v2.3.10"
"2018-03-16 23:36:14.042067","11","v2.3.10"
"2018-03-17 00:37:48.429008","15","v2.3.10"
"2018-03-17 01:38:34.248891","17","v2.3.4"
"2018-03-17 02:39:36.829974","15","v2.3.10"
"2018-03-17 03:48:48.691232","11","v2.3.10"
"2018-03-17 04:59:48.879781","8","v2.3.10"
"2018-03-17 06:06:23.597424","6","v2.3.10"
"2018-03-17 07:08:11.389145","10","v2.3.10"
"2018-03-17 08:12:59.146021","1","v2.3.10"
"2018-03-17 08:12:59.628080","18","v2.3.10"
"2018-03-17 09:19:09.438888","20","v2.3.10"
"2018-03-17 10:30:41.140375","11","v2.3.9"
"2018-03-17 11:37:10.804617","26","v2.3.10"
"2018-03-17 12:40:18.908900","12","v2.3.10"
"2018-03-17 13:40:20.109636","9","v2.3.10"
"2018-03-17 14:41:41.150331","19","v2.3.10"
"2018-03-17 15:46:42.541853","22","v2.3.10"
"2018-03-17 16:50:43.776613","12","v2.3.10"
"2018-03-17 17:51:22.444860","19","v2.3.10"
"2018-03-17 18:53:13.075037","18","v2.3.10"
"2018-03-17 20:09:57.277582","20","v2.3.10"
"2018-03-17 21:11:29.245609","15","v2.3.10"
"2018-03-17 22:12:53.793877","21","v2.3.10"
"2018-03-17 23:16:36.996477","10","v2.3.10"
"2018-03-18 00:22:07.389431","17","v2.3.10"
"2018-03-18 01:22:29.016999","15","v2.3.10"
"2018-03-18 02:22:49.302529","12","v2.3.10"
"2018-03-18 03:30:33.797316","11","v2.3.10"
"2018-03-18 04:35:17.362303","2","v2.3.10"
"2018-03-18 04:35:18.383643","2","v2.3.10"
"2018-03-18 04:35:18.488288","7","v2.3.10"
"2018-03-18 05:40:38.306600","10","v2.3.10"
"2018-03-18 06:50:31.388457","11","v2.3.10"
"2018-03-18 07:57:27.517681","9","v2.3.10"
"2018-03-18 08:57:53.721707","21","v2.3.9"
"2018-03-18 10:07:05.542445","8","v2.3.10"
"2018-03-18 11:08:10.398464","13","v2.3.10"
"2018-03-18 12:19:25.052019","13","v2.3.10"
"2018-03-18 13:19:41.199369","14","v2.3.9"
"2018-03-18 14:26:16.598349","17","v2.3.10"
"2018-03-18 15:28:02.285066","16","v2.3.10"
"2018-03-18 16:28:25.188112","13","v2.3.10"
"2018-03-18 17:33:08.751793","20","v2.3.10"
"2018-03-18 18:34:13.574514","21","v2.3.10"
"2018-03-18 19:39:11.893327","14","v2.3.9"
"2018-03-18 20:44:25.342049","15","v2.3.10"
"2018-03-18 21:50:32.558453","11","v2.3.10"
"2018-03-18 22:51:38.726512","11","v2.3.4"
"2018-03-18 23:55:13.950818","11","v2.3.9"
"2018-03-19 01:04:27.563455","6","v2.3.10"
"2018-03-19 02:10:25.396567","6","v2.3.10"
"2018-03-19 03:11:09.143522","6","v2.3.10"
"2018-03-19 04:23:23.972817","6","v2.3.10"
"2018-03-19 05:49:26.638860","4","v2.3.10"
"2018-03-19 06:59:48.986736","9","v2.3.10"
"2018-03-19 08:06:14.250483","3","v2.3.10"
"2018-03-19 09:13:40.697859","7","v2.3.10"
"2018-03-19 10:18:07.822339","9","v2.3.10"
"2018-03-19 11:38:11.666973","4","v2.3.10"
"2018-03-19 12:59:07.492690","19","v2.3.10"
"2018-03-19 14:15:39.291892","11","v2.3.9"
"2018-03-19 15:16:22.298487","6","v2.2.10"
"2018-03-19 16:20:03.824877","12","v2.3.10"
"2018-03-19 17:36:16.399527","14","v2.3.10"
"2018-03-19 18:45:10.655918","17","v2.3.10"
"2018-03-19 19:55:21.957065","21","v2.3.10"
"2018-03-19 20:56:16.007616","10","v2.3.10"
"2018-03-19 22:07:52.617693","12","v2.3.10"
"2018-03-19 23:10:24.088911","12","v2.3.10"
"2018-03-20 00:20:13.373162","11","v2.3.10"
"2018-03-20 01:21:56.559674","11","v2.3.9"
"2018-03-20 02:24:55.116842","10","v2.3.10"
"2018-03-20 03:42:36.276887","7","v2.3.10"
"2018-03-20 04:50:23.928536","9","v2.3.9"
"2018-03-20 05:51:48.526307","3","v2.3.10"
"2018-03-20 07:16:44.701811","7","v2.3.9"
"2018-03-20 08:18:23.129153","2","v2.3.10"
"2018-03-20 09:36:00.806320","3","v2.3.10"
"2018-03-20 10:43:48.223608","7","v2.3.10"
"2018-03-20 12:14:52.551877","7","v2.3.10"
"2018-03-20 13:21:30.287765","13","v2.3.10"
"2018-03-20 14:29:09.131797","13","v2.3.10"
"2018-03-20 15:42:00.690922","10","v2.3.10"
"2018-03-20 16:49:36.624310","5","v2.3.10"
"2018-03-20 17:51:42.036937","6","v2.3.10"
"2018-03-20 18:53:05.719928","13","v2.3.10"
"2018-03-20 19:54:22.875578","8","v2.3.10"
"2018-03-20 20:54:59.100244","12","v2.3.10"
"2018-03-20 21:56:37.355181","8","v2.3.10"
"2018-03-20 23:02:28.880333","9","v2.3.10"
"2018-03-21 00:03:59.595718","7","v2.3.10"
"2018-03-21 01:07:35.276110","8","v2.3.10"
"2018-03-21 02:08:32.087680","3","v2.3.10"
"2018-03-21 03:32:03.604883","3","v2.3.10"
"2018-03-21 04:34:47.223955","5","v2.3.10"
"2018-03-21 05:35:39.423363","5","v2.3.6"
"2018-03-21 06:59:13.115549","2","v2.3.10"
"2018-03-21 08:51:26.989841","10","v2.3.10"
"2018-03-21 10:10:44.495762","4","v2.3.10"
"2018-03-21 11:13:12.823390","7","v2.3.10"
"2018-03-21 12:19:46.333722","12","v2.3.10"
"2018-03-21 13:19:54.636724","7","v2.3.10"
"2018-03-21 14:28:48.815567","6","v2.3.10"
"2018-03-21 15:41:56.723615","7","v2.3.10"
"2018-03-21 16:42:26.183918","12","v2.3.7"
"2018-03-21 18:12:33.229737","14","v2.3.10"
"2018-03-21 19:23:48.251348","16","v2.3.10"
"2018-03-21 20:34:48.429530","10","v2.3.10"
"2018-03-21 21:55:14.073063","8","v2.3.10"
"2018-03-21 23:21:32.799455","5","v2.3.10"
"2018-03-22 00:32:38.664488","4","v2.3.10"
"2018-03-22 01:40:53.740344","8","v2.3.10"
"2018-03-22 02:41:23.759869","6","v2.3.10"
"2018-03-22 03:42:06.499758","11","v2.3.10"
"2018-03-22 05:03:53.740889","6","v2.3.10"
"2018-03-22 06:07:25.853960","1","v2.3.7"
"2018-03-22 07:27:06.300018","5","v2.3.10"
"2018-03-22 08:33:44.620296","6","v2.3.10"
"2018-03-22 09:37:25.740068","5","v2.3.10"
"2018-03-22 10:43:04.155739","6","v2.3.10"
"2018-03-22 11:53:04.725222","7","v2.3.6"
"2018-03-22 12:58:29.531232","15","v2.3.10"
"2018-03-22 13:59:20.374744","11","v2.3.10"
"2018-03-22 15:00:19.281028","11","v2.3.10"
"2018-03-22 16:07:57.644086","11","v2.3.10"
"2018-03-22 17:11:26.117979","4","v2.3.9"
"2018-03-22 18:28:48.547294","8","v2.3.10"
"2018-03-22 19:31:07.416436","9","v2.3.10"
"2018-03-22 20:35:02.422646","8","v2.3.10"
"2018-03-22 21:43:30.736142","4","v2.3.10"
"2018-03-22 23:08:12.174309","8","v2.3.10"
"2018-03-23 00:08:19.982422","10","v2.3.10"
"2018-03-23 01:08:44.610431","6","v2.3.9"
"2018-03-23 02:22:57.928112","7","v2.3.10"
"2018-03-23 03:26:29.186980","4","v2.3.10"
"2018-03-23 04:28:13.672583","6","v2.3.10"
"2018-03-23 05:32:03.351293","4","v2.3.10"
"2018-03-23 07:15:53.642854","3","v2.3.4"
"2018-03-23 08:46:18.363261","5","v2.3.10"
"2018-03-23 09:58:30.632850","6","v2.3.9"
"2018-03-23 11:04:31.885011","3","v2.3.10"
"2018-03-23 12:08:40.596367","6","v2.3.10"
"2018-03-23 13:08:44.050268","6","v2.3.7"
"2018-03-23 14:10:31.624742","5","v2.3.4"
"2018-03-23 15:11:01.268842","9","v2.3.10"
"2018-03-23 16:18:05.945485","16","v2.3.10"
"2018-03-23 17:19:20.778226","7","v2.3.10"
"2018-03-23 18:21:45.865456","12","v2.3.9"
"2018-03-23 19:38:46.143009","7","v2.3.9"
"2018-03-23 20:39:06.749214","7","v2.3.10"
"2018-03-23 21:44:36.234931","13","v2.3.10"
"2018-03-23 22:49:36.445559","13","v2.3.7"
"2018-03-23 23:53:14.722195","11","v2.3.10"
"2018-03-24 00:56:32.517624","11","v2.3.10"
"2018-03-24 01:57:48.247353","11","v2.3.10"
"2018-03-24 03:08:58.212366","6","v2.3.10"
"2018-03-24 04:08:59.268037","2","v2.3.10"
"2018-03-24 04:09:00.523854","14","v2.3.10"
"2018-03-24 05:14:49.694519","9","v2.3.10"
"2018-03-24 06:23:04.872445","10","v2.3.10"
"2018-03-24 07:23:08.636647","5","v2.3.10"
"2018-03-24 08:23:09.235963","8","v2.3.10"
"2018-03-24 09:32:14.201225","8","v2.3.10"
"2018-03-24 10:41:29.505863","13","v2.3.10"
"2018-03-24 11:44:16.323141","6","v2.3.10"
"2018-03-24 12:44:18.251236","8","v2.3.7"
"2018-03-24 14:00:06.117397","10","v2.3.10"
"2018-03-24 15:03:16.668665","13","v2.3.10"
"2018-03-24 16:04:30.591765","14","v2.3.10"
"2018-03-24 17:08:26.771878","11","v2.3.10"
"2018-03-24 18:12:47.039593","13","v2.3.10"
"2018-03-24 19:23:13.591526","10","v2.3.10"
"2018-03-24 20:31:18.757207","10","v2.3.8"
"2018-03-24 21:38:39.709910","7","v2.3.10"
"2018-03-24 22:40:04.607829","13","v2.3.10"
"2018-03-24 23:40:15.263823","11","v2.3.10"
"2018-03-25 00:56:38.530111","11","v2.3.10"
"2018-03-25 03:01:46.549039","11","v2.3.10"
"2018-03-25 04:32:19.859397","6","v2.3.10"
"2018-03-25 05:36:45.109385","6","v2.2.10"
"2018-03-25 06:38:43.083804","5","v2.3.10"
"2018-03-25 07:53:12.024217","5","v2.3.10"
"2018-03-25 08:58:52.263179","8","v2.3.10"
"2018-03-25 10:03:10.772033","6","v2.3.10"
"2018-03-25 11:10:52.200220","12","v2.3.10"
"2018-03-25 12:10:56.109677","8","v2.3.10"
"2018-03-25 13:26:24.001482","12","v2.3.10"
"2018-03-25 14:29:31.270298","7","v2.3.10"
"2018-03-25 15:33:09.670463","10","v2.3.10"
"2018-03-25 16:42:02.264134","10","v2.3.7"
"2018-03-25 17:45:13.765233","11","v2.3.10"
"2018-03-25 18:46:53.962524","10","v2.3.10"
"2018-03-25 19:58:54.072611","14","v2.3.10"
"2018-03-25 21:10:53.924713","9","v2.3.7"
"2018-03-25 22:11:41.090650","14","v2.3.4"
"2018-03-25 23:11:55.392781","16","v2.3.9"
"2018-03-26 00:28:20.647407","12","v2.3.10"
"2018-03-26 01:41:55.314755","7","v2.3.10"
"2018-03-26 03:28:25.788998","9","v2.3.10"
"2018-03-26 04:41:29.116578","9","v2.3.10"
"2018-03-26 06:20:53.634980","3","v2.3.10"
"2018-03-26 07:33:27.021147","7","v2.3.10"
"2018-03-26 08:34:15.554424","6","v2.3.10"
"2018-03-26 09:44:38.507063","2","v2.3.10"
"2018-03-26 10:52:31.748358","3","v2.2.13"
"2018-03-26 11:55:01.273711","9","v2.3.10"
"2018-03-26 12:57:35.106838","6","v2.3.10"
"2018-03-26 13:59:58.345245","5","v2.3.9"
"2018-03-26 15:22:13.791810","9","v2.3.10"
"2018-03-26 17:23:00.354662","5","v2.3.10"
"2018-03-26 18:59:46.020722","8","v2.3.9"
"2018-03-26 20:12:08.002041","6","v2.3.10"
"2018-03-26 21:31:19.100957","13","v2.3.10"
"2018-03-26 23:04:38.314660","8","v2.3.10"
"2018-03-27 00:05:18.540771","5","v2.3.10"
"2018-03-27 01:49:49.836930","8","v2.3.10"
"2018-03-27 02:56:18.213758","1","v2.3.9"
"2018-03-27 04:03:22.592702","7","v2.3.10"
"2018-03-27 05:26:34.575083","9","v2.3.10"
"2018-03-27 06:28:52.711571","6","v2.3.6"
"2018-03-27 07:52:06.954026","4","v2.3.10"
"2018-03-27 09:43:41.050206","4","v2.3.6"
"2018-03-27 10:48:58.755440","8","v2.3.10"
"2018-03-27 12:08:26.255831","3","v2.3.10"
"2018-03-27 13:24:53.810010","4","v2.3.10"
"2018-03-27 14:26:29.459558","6","v2.3.10"
"2018-03-27 15:28:06.235938","7","v2.3.10"
"2018-03-27 16:49:37.882657","9","v2.2.13"
"2018-03-27 17:55:11.210391","5","v2.3.10"
"2018-03-27 19:00:00.220045","7","v2.3.10"
"2018-03-27 20:13:32.024577","9","v2.3.10"
"2018-03-27 21:22:42.584140","10","v2.3.9"
"2018-03-27 22:34:15.195284","8","v2.3.10"
"2018-03-27 23:36:11.920570","6","v2.3.10"
"2018-03-28 01:27:13.130878","8","v2.3.9"
"2018-03-28 02:29:20.596848","5","v2.3.10"
"2018-03-28 04:07:19.441597","4","v2.3.10"
"2018-03-28 05:17:59.723323","2","v2.3.10"
"2018-03-28 06:55:14.640561","2","v2.3.10"
"2018-03-28 08:20:19.704865","7","v2.3.10"
"2018-03-28 09:50:54.681580","9","v2.3.10"
"2018-03-28 11:08:48.589024","1","v2.3.10"
"2018-03-28 11:08:49.384218","4","v2.3.10"
"2018-03-28 12:25:08.810670","3","v2.3.10"
"2018-03-28 13:45:00.262443","7","v2.3.10"
"2018-03-28 14:47:40.521358","7","v2.3.10"
"2018-03-28 16:02:53.162331","3","v2.3.9"
"2018-03-28 17:05:53.988546","1","v2.3.10"
"2018-03-28 17:05:55.417082","4","v2.3.10"
"2018-03-28 18:09:54.745453","8","v2.3.10"
"2018-03-28 19:38:10.979824","10","v2.3.10"
"2018-03-28 20:40:42.097140","4","v2.3.10"
"2018-03-28 21:58:58.238796","11","v2.3.10"
"2018-03-28 23:01:45.973592","11","v2.3.10"
"2018-03-29 00:07:21.681834","8","v2.3.10"
"2018-03-29 01:08:15.202542","12","v2.3.10"
"2018-03-29 02:26:46.175142","4","v2.3.10"
"2018-03-29 03:27:47.757004","8","v2.3.10"
"2018-03-29 04:44:27.662209","3","v2.3.4"
"2018-03-29 06:52:40.033205","6","v2.3.10"
"2018-03-29 08:11:51.505532","3","v2.3.10"
"2018-03-29 10:03:40.417845","6","v2.3.10"
"2018-03-29 11:16:03.504431","6","v2.3.9"
"2018-03-29 12:29:40.347986","5","v2.3.10"
"2018-03-29 13:33:48.402371","5","v2.3.10"
"2018-03-29 14:54:49.382894","14","v2.3.10"
"2018-03-29 15:55:03.176817","10","v2.3.10"
"2018-03-29 17:01:56.416232","6","v2.3.10"
"2018-03-29 18:25:58.972568","11","v2.3.10"
"2018-03-29 19:31:59.606227","21","v2.3"
"2018-03-29 20:32:27.132799","10","v2.3.10"
"2018-03-29 21:34:40.224443","7","v2.3.10"
"2018-03-29 22:39:28.776000","5","v2.3.10"
"2018-03-29 23:41:12.031020","12","v2.3.10"
"2018-03-30 01:05:58.177078","9","v2.3.10"
"2018-03-30 02:12:23.560347","7","v2.3.10"
"2018-03-30 03:28:47.286739","8","v2.3.10"
"2018-03-30 05:09:57.427171","5","v2.2.7.1"
"2018-03-30 06:44:13.341530","3","v2.3.9"
"2018-03-30 08:01:06.635380","6","v2.3.10"
"2018-03-30 09:10:43.731021","2","v2.3.10"
"2018-03-30 10:19:06.869772","10","v2.3.10"
"2018-03-30 11:19:06.910920","10","v2.3.10"
"2018-03-30 12:27:26.617219","7","v2.3.10"
"2018-03-30 13:34:25.949842","9","v2.3.7"
"2018-03-30 14:40:37.052455","9","v2.2.13"
"2018-03-30 15:42:36.494125","8","v2.3.10"
"2018-03-30 16:43:40.364966","12","v2.3.9"
"2018-03-30 17:52:52.806188","13","v2.3.10"
"2018-03-30 18:53:21.792838","9","v2.3.10"
"2018-03-30 19:57:03.527085","12","v2.3.10"
"2018-03-30 20:57:22.664338","6","v2.3.1"
"2018-03-30 21:59:48.155240","9","v2.3.9"
"2018-03-30 23:13:43.453600","9","v2.3.10"
"2018-03-31 00:31:19.434550","8","v2.3.10"
"2018-03-31 02:03:40.589096","3","v2.3.10"
"2018-03-31 03:08:46.310250","5","v2.3.10"
"2018-03-31 04:10:53.034263","3","v2.3.10"
"2018-03-31 05:14:16.889802","5","v2.3.4"
"2018-03-31 07:01:35.466604","11","v2.3.9"
"2018-03-31 08:04:38.927815","9","v2.3.10"
"2018-03-31 09:08:39.053425","3","v2.3.10"
"2018-03-31 10:13:46.629929","5","v2.2.10"
"2018-03-31 11:19:53.905859","9","v2.3.10"
"2018-03-31 12:37:34.485685","5","v2.3.10"
"2018-03-31 13:48:07.617826","13","v2.3.10"
"2018-03-31 15:42:50.054358","10","v2.3.10"
"2018-03-31 16:44:03.262684","15","v2.2.13"
"2018-03-31 17:47:05.705384","10","v2.3.10"
"2018-03-31 18:47:52.381964","13","v2.3.10"
"2018-03-31 19:59:07.917435","7","v2.3.10"
"2018-03-31 21:10:59.668748","6","v2.3.10"
"2018-03-31 22:11:00.661786","4","v2.3.10"
"2018-03-31 23:32:21.186197","9","v2.3.10"
"2018-04-01 00:36:56.391015","9","v2.3.9"
"2018-04-01 01:41:24.853145","9","v2.3.7"
"2018-04-01 02:55:26.131965","4","v2.3.10"
"2018-04-01 04:19:54.850853","12","v2.3.10"
"2018-04-01 05:22:53.642231","7","v2.3.10"
"2018-04-01 06:56:52.533122","10","v2.3.10"
"2018-04-01 08:15:53.638300","8","v2.3.10"
"2018-04-01 09:18:01.285262","9","v2.2.12"
"2018-04-01 10:29:27.290157","6","v2.3.10"
"2018-04-01 11:38:51.809464","5","v2.3.10"
"2018-04-01 12:54:10.086827","6","v2.3.10"
"2018-04-01 13:59:47.556744","7","v2.3.10"
"2018-04-01 15:21:38.703709","5","v2.3.10"
"2018-04-01 16:22:17.077529","3","v2.3.9"
"2018-04-01 17:26:28.682382","7","v2.3.10"
"2018-04-01 18:27:03.909057","10","v2.3.10"
"2018-04-01 19:40:21.405373","12","v2.3.7"
"2018-04-01 20:59:21.335553","8","v2.2.6"
"2018-04-01 22:01:07.724484","16","v2.3.10"
"2018-04-01 23:02:39.141655","3","v2.3.10"
"2018-04-02 00:14:13.397537","8","v2.3.10"
"2018-04-02 01:16:07.926418","9","v2.3.10"
"2018-04-02 02:16:44.238663","6","v2.3.7"
"2018-04-02 03:31:14.899605","6","v2.3.10"
"2018-04-02 04:35:38.484898","8","v2.3.10"
"2018-04-02 06:02:07.369851","4","v2.3.10"
"2018-04-02 07:04:07.438109","3","v2.3.9"
"2018-04-02 08:14:44.165747","8","v2.3.10"
"2018-04-02 09:22:49.252198","5","v2.3.7"
"2018-04-02 10:27:56.704875","5","v2.3.10"
"2018-04-02 12:15:15.958236","6","v2.3.10"
"2018-04-02 13:39:47.817165","11","v2.3.10"
"2018-04-02 14:41:35.036311","5","v2.3.9"
"2018-04-02 15:45:48.297385","8","v2.3.10"
"2018-04-02 16:52:10.162513","11","v2.3.10"
"2018-04-02 17:55:03.166746","6","v2.3.10"
"2018-04-02 19:04:17.038477","10","v2.3.10"
"2018-04-02 20:19:27.741100","7","v2.3.10"
"2018-04-02 21:27:45.015959","6","v2.3.10"
"2018-04-02 22:50:42.456525","8","v2.3.10"
"2018-04-02 23:57:12.220808","3","v2.3.10"
"2018-04-03 01:16:36.631536","6","v2.3.10"
"2018-04-03 02:24:28.973570","8","v2.3.10"
"2018-04-03 03:24:48.359107","6","v2.3.8"
"2018-04-03 04:51:52.410530","6","v2.3.10"
"2018-04-03 05:52:36.725782","5","v2.3.10"
"2018-04-03 07:04:41.885785","3","v2.3.10"
"2018-04-03 08:06:49.885839","4","v2.3.10"
"2018-04-03 09:30:21.811920","5","v2.3.10"
"2018-04-03 11:01:41.556718","3","v2.3.1"
"2018-04-03 12:41:30.142523","5","v2.3.10"
"2018-04-03 13:42:35.645984","5","v2.3.9"
"2018-04-03 14:57:21.582341","5","v2.3.9"
"2018-04-03 16:27:48.993976","1","v2.3.10"
"2018-04-03 16:27:50.235930","3","v2.3.10"
"2018-04-03 17:34:10.948018","6","v2.3.10"
"2018-04-03 18:37:49.766335","7","v2.3.6"
"2018-04-03 19:40:16.424028","6","v2.3.10"
"2018-04-03 21:00:55.239101","2","v2.3.10"
"2018-04-03 22:08:53.205929","5","v2.3.10"
"2018-04-03 23:21:36.220639","4","v2.3.10"
"2018-04-04 00:31:08.260695","3","v2.3.10"
"2018-04-04 01:48:13.446137","5","v2.3.10"
"2018-04-04 03:04:25.602791","5","v2.3.10"
"2018-04-04 04:16:33.016612","2","v2.3.9"
"2018-04-04 05:19:40.863287","8","v2.3.6"
"2018-04-04 06:21:31.019288","2","v2.3.10"
"2018-04-04 07:33:42.053919","3","v2.3.6"
"2018-04-04 08:35:42.138392","3","v2.3.10"
"2018-04-04 10:13:20.412909","2","v2.3.10"
"2018-04-04 11:30:06.208818","11","v2.3.10"
"2018-04-04 12:30:11.253178","5","v2.3.9"
"2018-04-04 13:31:26.396554","10","v2.3.7"
"2018-04-04 14:52:20.007256","6","v2.3.10"
"2018-04-04 15:58:52.570002","4","v2.3.10"
"2018-04-04 17:05:40.537545","8","v2.2.13"
"2018-04-04 18:10:13.357950","6","v2.3.10"
"2018-04-04 19:14:46.529249","10","v2.3.10"
"2018-04-04 20:23:40.082486","8","v2.3.9"
"2018-04-04 21:31:10.043652","3","v2.3.4"
"2018-04-04 22:37:11.935932","3","v2.3.10"
"2018-04-04 23:53:06.059208","8","v2.3.10"
"2018-04-05 00:59:36.312543","7","v2.3.10"
"2018-04-05 02:03:29.049641","2","v2.3.10"
"2018-04-05 03:12:08.480323","7","v2.3.10"
"2018-04-05 04:18:15.488207","6","v2.2.7.1"
"2018-04-05 05:41:04.121111","8","v2.3.10"
"2018-04-05 06:41:54.738659","6","v2.3.10"
"2018-04-05 08:01:48.030258","4","v2.3.10"
"2018-04-05 09:09:56.877400","11","v2.3.3"
"2018-04-05 10:22:14.204519","5","v2.3.10"
"2018-04-05 11:25:03.757531","4","v2.3.10"
"2018-04-05 12:25:08.957565","3","v2.3.10"
"2018-04-05 13:41:06.374061","4","v2.3.10"
"2018-04-05 14:57:46.169489","4","v2.3.10"
"2018-04-05 16:13:19.390491","2","v2.3.10"
"2018-04-05 18:07:14.753877","8","v2.3.7"
"2018-04-05 19:36:51.207458","7","v2.3.10"
"2018-04-05 21:09:36.163057","4","v2.3.10"
"2018-04-05 22:38:16.173986","6","v2.3.10"
"2018-04-05 23:59:03.342766","3","v2.3.9"
"2018-04-06 01:26:00.640948","4","v2.3.10"
"2018-04-06 02:38:34.419529","4","v2.3.9"
"2018-04-06 04:16:07.634005","2","v2.3.10"
"2018-04-06 05:18:42.373365","3","v2.3.10"
"2018-04-06 06:27:50.654679","2","v2.3.10"
"2018-04-06 07:57:20.858972","7","v2.3.10"
"2018-04-06 08:58:49.533430","2","v2.3.10"
